11395.      0.99982    
11411.      0.99982    
11427.      0.99982    
11443.      0.99982    
11459.      0.99982    
11475.      0.99982    
11491.      0.99982    
11507.      0.99982    
11523.      0.99982    
11539.      0.99982    
11555.      0.99983    
11571.      0.99983    
11587.      0.99983    
11603.      0.99983    
11619.      0.99983    
11635.      0.99983    
11651.      0.99983    
11667.      0.99983    
11683.      0.99983    
11699.      0.99983    
11715.      0.99983    
11731.      0.99983    
11747.      0.99983    
11763.      0.99983    
11779.      0.99984    
11795.      0.99984    
11811.      0.99984    
11827.      0.99984    
11843.      0.99984    
11859.      0.99984    
11875.      0.99984    
11891.      0.99984    
11907.      0.99984    
11923.      0.99984    
11939.      0.99984    
11955.      0.99984    
11971.      0.99984    
11987.      0.99984    
12003.      0.99984    
12018.      0.99984    
12034.      0.99985    
12050.      0.99985    
12066.      0.99985    
12082.      0.99985    
12098.      0.99985    
12114.      0.99985    
12130.      0.99985    
12146.      0.99985    
12162.      0.99985    
12178.      0.99985    
12194.      0.99985    
12210.      0.99985    
12226.      0.99985    
12242.      0.99985    
12258.      0.99985    
12274.      0.99985    
12290.      0.99985    
12306.      0.99986    
12322.      0.99986    
12338.      0.99986    
12354.      0.99986    
12370.      0.99986    
12386.      0.99986    
12402.      0.99986    
12418.      0.99986    
12434.      0.99986    
12450.      0.99986    
12466.      0.99986    
12482.      0.99986    
12498.      0.99986    
12514.      0.99986    
12530.      0.99986    
12546.      0.99986    
12562.      0.99986    
12578.      0.99986    
12594.      0.99986    
12610.      0.99987    
12626.      0.99987    
12642.      0.99987    
12658.      0.99987    
12674.      0.99987    
12690.      0.99987    
12706.      0.99987    
12722.      0.99987    
12738.      0.99987    
12754.      0.99987    
12770.      0.99987    
12786.      0.99987    
12802.      0.99987    
12818.      0.99987    
12834.      0.99987    
12850.      0.99987    
12866.      0.99987    
12882.      0.99987    
12898.      0.99987    
12914.      0.99987    
12930.      0.99988    
12946.      0.99988    
12962.      0.99988    
12978.      0.99988    
12994.      0.99988    
13010.      0.99988    
13026.      0.99988    
13042.      0.99988    
13058.      0.99988    
13074.      0.99988    
13090.      0.99988    
13106.      0.99988    
13122.      0.99988    
13138.      0.99988    
13154.      0.99988    
13170.      0.99988    
13186.      0.99988    
